CTV3ID,CTV3PreferredTermDesc,CTV3Source
Byu59,"[X]Malignant neoplasm/connective + soft tissue,unspecified",CTV3Map_Code_And_Term
Byu5A,[X]Malignant neoplasm overlapping lesion of skin,CTV3Map_Code_And_Term
Byu5B,[X]Kaposi's sarcoma of other sites,CTV3Map_Code_And_Term
Byu6.,[X]Malignant neoplasm of breast,CTV3Map_Code_And_Term
Byu7.,[X]Malignant neoplasm of female genital organs,CTV3Map_Code_And_Term
Byu70,"[X]Malignant neoplasm of uterine adnexa, unspecified",CTV3Map_Code_And_Term
Byu71,[X]Malignant neoplasm/other specified female genital organs,CTV3Map_Code_And_Term
Byu72,[X]Malignant neoplasm/overlapping lesion/feml genital organs,CTV3Map_Code_And_Term
Byu73,"[X]Malignant neoplasm of female genital organ, unspecified",CTV3Map_Code_And_Term
Byu8.,[X]Malignant neoplasm of male genital organs,CTV3Map_Code_And_Term
Byu80,[X]Malignant neoplasm of other specified male genital organs,CTV3Map_Code_And_Term
Byu81,[X]Malignant neoplasm/overlapping lesion/male genital organs,CTV3_Children
Byu82,"[X]Malignant neoplasm of male genital organ, unspecified",CTV3Map_Code_And_Term
Byu9.,[X]Malignant neoplasm of urinary tract,CTV3Map_Code_And_Term
Byu90,"[X]Malignant neoplasm of urinary organ, unspecified",CTV3Map_Code_And_Term
ByuA.,"[X]Malignant neoplasm of eye, brain and other parts of cent",CTV3Map_Code_And_Term
ByuA0,[X]Malignant neoplasm/other and unspecified cranial nerves,CTV3Map_Code_And_Term
ByuA1,"[X]Malignant neoplasm of central nervous system, unspecified",CTV3Map_Code_And_Term
ByuA2,"[X]Malignant neoplasm of meninges, unspecified",CTV3Map_Code_And_Term
ByuA3,"[X]Malig neopl, overlap lesion brain & other part of CNS",CTV3Map_Code_And_Term
ByuB.,[X]Malignant neoplasm of thyroid and other endocrine glands,CTV3Map_Code_And_Term
ByuB0,"[X]Malignant neoplasm-pluriglandular involvement,unspecified",CTV3Map_Code_And_Term
ByuB1,"[X]Malignant neoplasm of endocrine gland, unspecified",CTV3Map_Code_And_Term
ByuC.,"[X]Malignant neoplasm of ill-defined, secondary and unspeci",CTV3Map_Code_And_Term
ByuC0,[X]Malignant neoplasm of other specified sites,CTV3Map_Code_And_Term
ByuC1,[X]Malignant neoplasm/overlap lesion/other+ill-defined sites,CTV3Map_Code_And_Term
ByuC2,[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions,CTV3_Children
ByuC3,[X]Secondary malignant neoplasm/oth+unspc respiratory organs,CTV3_Children
ByuC4,[X]Secondary malignant neoplasm/oth+unspcfd digestive organs,CTV3_Children
ByuC5,[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs,CTV3_Children
ByuC6,[X]2ndry malignant neoplasm/oth+unspec parts/nervous system,CTV3_Children
ByuC7,[X]Secondary malignant neoplasm of other specified sites,CTV3_Children
ByuC8,[X]Malignant neoplasm without specification of site,CTV3Map_Code_And_Term
C1z2.,Carcinoid syndrome,QOF
F373.,Carcinomatous neuropathy,CTV3Map_Code_And_Term
F3811,Myasthenic syndrome due to other malignancy,CTV3Map_Code_And_Term
F3962,Myopathy associated with malignant disease,CTV3Map_Code_And_Term
X00eS,Retinoblastoma,CTV3_Children
X309C,Malignant cystic tumour of exocrine pancreas,CTV3_Children
X309D,Cystadenocarcinoma of pancreas,CTV3_Children
X40B6,Gestational trophoblastic tumour,CTV3_Children
X40B9,Placental site trophoblastic tumour,CTV3_Children
X40On,Carcinoid crisis,QOF
X507N,Malignant acanthosis nigricans,QOF
X77nP,Malignant endocrine tumour morphology,CTV3_Children
X77nQ,Neuroendocrine carcinoma,CTV3_Children
X77nR,Merkel cell carcinoma,QOF
X77nU,Adenocarcinoid tumour,CTV3Map_Code_And_Term
X77ng,Malignant endometrioid tumour,CTV3_Children
X77nj,Klatskin's tumour,CTV3_Children
X77nk,Fibrolamellar hepatocellular carcinoma,CTV3_Children
X77nu,Intraductal papillary adenocarcinoma with invasion,CTV3Map_Code_And_Term
X77nv,Intracystic carcinoma,CTV3_Children
X77nw,Infiltrating duct and lobular carcinoma,CTV3Map_Code_And_Term
X77ny,Paget's disease and intraductal carcinoma of breast,CTV3Map_Code_And_Term
X77o1,Epithelial-myoepithelial carcinoma,CTV3Map_Code_And_Term
X77o2,Adenocarcinoma with metaplasia,CTV3_Children
X77o7,Malignant thecoma,High_Level_SNOMED
X77oH,Melanocytic lesion morphology,CTV3Map_Code_Only
X77oI,Malignant melanocytic lesion,CTV3_Children
X77oJ,Regressing malignant melanoma,CTV3Map_Code_And_Term
X77oK,Malignant acral lentiginous melanoma,CTV3Map_Code_And_Term
X77oL,Malignant desmoplastic melanoma,CTV3Map_Code_And_Term
X77oT,Round cell sarcoma,CTV3_Children
X77oU,Askin's tumour,CTV3_Children
X77oV,[M]Fibroxanthosarcoma,CTV3Map_Code_And_Term
X77oW,Pigmented dermatofibrosarcoma protuberans,QOF
X77oX,Myxoid dermatofibrosarcoma,QOF
X77ob,Dedifferentiated liposarcoma,CTV3Map_Code_And_Term
X77of,Myxoid leiomyosarcoma,CTV3Map_Code_And_Term
X77ok,Carcinoma in pleomorphic adenoma,CTV3Map_Code_And_Term
X77ol,Rhabdoid sarcoma,CTV3Map_Code_And_Term
X77om,Clear cell sarcoma of kidney,High_Level_SNOMED
X77on,Pancreatoblastoma,CTV3Map_Code_And_Term
X77ou,Mesothelioma,CTV3Map_Code_And_Term
X77ov,Cystic mesothelioma,CTV3_Children
X77p3,Malignant epithelioid haemangioendothelioma,CTV3Map_Code_And_Term
X77p6,Malignant lymphangioma,High_Level_SNOMED
X77pA,Small cell osteosarcoma,CTV3_Children
X77pB,Myxoid chondrosarcoma,High_Level_SNOMED
X77pM,Pleomorphic xanthoastrocytoma,CTV3Map_Code_And_Term
X77pN,Gliosarcoma,CTV3Map_Code_And_Term
X77pR,Ependymoblastoma,High_Level_SNOMED
X77pS,Mixed oligoastrocytoma,CTV3Map_Code_And_Term
X77pT,Anaplastic oligoastrocytoma,High_Level_SNOMED
X77pW,Gangliorhabdomyosarcoma,High_Level_SNOMED
X77pZ,Sympathicoblastoma,CTV3Map_Code_Only
X77pa,Primitive neuroectodermal tumour,CTV3Map_Code_And_Term
X77pb,Melanotic neuroectodermal tumour of infancy,CTV3_Children
X77pc,Melanocytic medullomyoblastoma,CTV3_Children
X77pv,Malig Schwannoma + divergent mesenchymal & epithelial diff,High_Level_SNOMED
X77pw,Malignant Triton tumour,CTV3Map_Code_And_Term
X77px,Epithelioid malignant nerve sheath tumour,High_Level_SNOMED
X77py,Melanotic malignant peripheral nerve sheath tumour,High_Level_SNOMED
X77q4,Peripheral neuroectodermal tumour,QOF
X78Gj,FIGO staging of gynaecological malignancy,CTV3Map_Code_And_Term
X78H1,Carcinoma of vermilion border of upper lip,CTV3_Children
X78H6,Carcinoma of vermilion border of lower lip,CTV3_Children
X78HC,Carcinoma of fraenum of lip,CTV3_Children
X78HI,Carcinoma of fraenum of upper lip,CTV3_Children
X78HO,Carcinoma of fraenum of lower lip,CTV3_Children
X78HT,Carcinoma of commissure of lip,CTV3_Children
X78Hf,Malig tumour anterior two-thirds of tongue- lateral margin,CTV3_Children
X78Hj,Malignant tumour of tip of tongue,CTV3_Children
X78Hp,Carcinoma of fraenum linguae,CTV3_Children
X78Hw,Malignant tumour of glossoepiglottic fold,QOF
X78Hz,Carcinoma of lingual tonsil,CTV3_Children
X78I5,Carcinoma of upper gum,CTV3_Children
X78IA,Carcinoma of lower gum,CTV3_Children
X78IG,Carcinoma of anterior part of floor of mouth,CTV3_Children
X78IL,Carcinoma of lateral part of floor of mouth,CTV3_Children
X78IR,Carcinoma of hard palate,CTV3_Children
X78IW,Carcinoma of soft palate,CTV3_Children
X78Ib,Carcinoma of uvula,CTV3_Children
X78Ig,Squamous cell carcinoma of buccal mucosa,CTV3_Children
X78In,Carcinoma of upper buccal sulcus,CTV3_Children
X78Is,Carcinoma of lower buccal sulcus,CTV3_Children
X78Iy,Carcinoma of upper labial sulcus,CTV3_Children
X78J3,Carcinoma of lower labial sulcus,CTV3_Children
X78J8,Carcinoma of retromolar area,CTV3_Children
X78JC,Malignant tumour of anterior pillar of fauces,CTV3_Children
X78JJ,Carcinoma of parotid gland,CTV3_Children
X78JO,Carcinoma of submandibular gland,CTV3_Children
X78JS,Carcinoma of sublingual gland,CTV3_Children
X78JV,Malignant tumour of minor salivary gland,CTV3_Children
X78Jp,Malignant tumour of nasal skeleton,CTV3_Children
X78Jt,Malignant tumour of inferior turbinate,CTV3_Children
X78Jw,Malignant tumour of middle turbinate,CTV3_Children
X78K0,Malignant tumour posterior margin of nasal septum & choanae,QOF
X78LA,Malignant tumour of inferior surface of soft palate,CTV3_Children
X78LV,Malignant tumour of vocal cord,CTV3_Children
X78LZ,Malignant tumour of anterior commissure,CTV3_Children
X78Ld,Malignant tumour of posterior commissure,CTV3_Children
X78Li,Malignant tumour of suprahyoid epiglottis,QOF
X78Ll,Malignant tumour of infrahyoid epiglottis,CTV3_Children
X78Lo,Malignant tumour of aryepiglottic fold - laryngeal aspect,CTV3_Children
X78Lr,Malignant tumour of arytenoid,CTV3_Children
X78Lu,Malignant tumour of false cord,CTV3_Children
X78Lx,Malignant tumour of laryngeal ventricle,CTV3_Children
X78M7,Malignant tumour of neck,CTV3_Children
X78M9,Malignant tumour of parapharyngeal space,CTV3_Children
X78MH,Carcinoma of cervical part of oesophagus,CTV3_Children
X78MM,Carcinoma of thoracic part of oesophagus,CTV3_Children
X78MR,Carcinoma of abdominal part of oesophagus,CTV3_Children
X78MW,Carcinoma of upper third of oesophagus,CTV3_Children
X78Mb,Carcinoma of middle third of oesophagus,CTV3_Children
X78Mg,Carcinoma of lower third of oesophagus,CTV3_Children
X78Mm,Carcinoma of cardia,CTV3_Children
X78Mr,Carcinoma of fundus of stomach,CTV3_Children
X78Mw,Carcinoma of body of stomach,CTV3_Children
X78N1,Carcinoma of pyloric antrum,CTV3_Children
X78N6,Carcinoma of pylorus,CTV3_Children
X78NB,Carcinoma of lesser curve of stomach,CTV3_Children
X78NC,Carcinoma in situ of lesser curve of stomach,CTV3_Children
X78NG,Carcinoma of greater curve of stomach,CTV3_Children
X78NH,Carcinoma in situ of greater curve of stomach,CTV3_Children
X78NL,Carcinoma of duodenum,CTV3_Children
X78OK,Adenocarcinoma of rectum,CTV3Map_Code_And_Term
X78OP,Malignant tumour of anus,CTV3_Children
X78OW,Malignant tumour of cloacogenic zone,CTV3Map_Code_And_Term
X78OX,Malignant tumour of anorectal junction,CTV3_Children
X78Oz,Sarcoma of liver,CTV3_Children
X78P0,Angiosarcoma of liver,CTV3Map_Code_And_Term
X78PC,Extrahepatic bile duct carcinoma,CTV3_Children
X78PX,Carcinoma of ampulla of Vater,CTV3_Children
X78Pf,Malignant tumour of endocrine pancreas,CTV3_Children
X78Pg,Carcinoma of endocrine pancreas,QOF
X78Pq,Malignant tumour of peritoneum,CTV3_Children
X78Ql,Malignant tumour of mediastinum,CTV3_Children
X78T8,Melanotic adamantinoma of skin,CTV3_Children
X78TC,Superficial spreading malignant melanoma of skin,CTV3_Children
X78TF,Malignant melanoma arising in intradermal naevus,CTV3_Children
X78TG,Malignant melanoma arising in congenital naevus,CTV3_Children
X78U0,Peripheral neuroepithelioma,QOF
X78VQ,Malignant tumour of mesothelial tissue,CTV3_Children
X78VS,Malignant mesothelioma of peritoneum,CTV3Map_Code_And_Term
X78VT,Malignant mesothelioma of pericardium,CTV3Map_Code_And_Term
X78Vi,Malignant lipomatous tumour,CTV3_Children
X78Vj,Liposarcoma,CTV3_Children
X78Vm,Malignant tumour of muscle,CTV3_Children
X78WF,Malignant tumour of soft tissue of abdomen,CTV3_Children
X78WM,Malignant tumour of breast,CTV3_Children
X78WN,Carcinoma of breast,CTV3_Children
X78WO,Scirrhous carcinoma of breast,CTV3_Children
X78WP,Inflammatory carcinoma of breast,CTV3_Children
X78WQ,Cancer en cuirasse,CTV3_Children
X78WR,Paget's disease of nipple,CTV3_Children
X78WS,Familial cancer of breast,CTV3_Children
X78WT,Malignant phyllodes tumour of breast,CTV3_Children
X78Wh,Malignant epithelial tumour of ovary,CTV3_Children
X78Wi,Serous papillary cystadenocarcinoma ovary,CTV3_Children
X78Wj,Mucinous cystadenocarcinoma of ovary,CTV3_Children
X78Wk,Endometrioid carcinoma ovary,CTV3_Children
X78Wl,Clear cell tumour of ovary,CTV3_Children
X78Wn,Mixed epithelial tumour of ovary,CTV3_Children
X78Wo,Undifferentiated carcinoma of ovary,CTV3_Children
X78Wy,Malignant sex cord tumour of ovary,CTV3_Children
X78Wz,Malignant granulosa cell tumour of ovary,CTV3_Children
X78X1,Granulosa cell tumour of ovary,QOF
X78X8,Malignant germ cell tumour of ovary,CTV3_Children
X78X9,Choriocarcinoma of ovary,CTV3_Children
X78XB,Embryonal carcinoma of ovary,CTV3_Children
X78XD,Dysgerminoma of ovary,CTV3_Children
X78XH,Endodermal sinus tumour of ovary,CTV3_Children
X78XN,Sarcoma of uterus,CTV3_Children
X78XO,Endometrial carcinoma,CTV3_Children
X78Xf,Squamous cell carcinoma of cervix,CTV3_Children
X78Xg,Adenocarcinoma of cervix,CTV3_Children
X78Xh,Adenosquamous carcinoma of cervix,CTV3_Children
X78Xj,Carcinoma of cervix stage 0,QOF
X78Xq,Carcinoma of vagina,CTV3_Children
X78Xw,Squamous cell carcinoma of vulva,CTV3_Children
X78Xx,Malignant melanoma of vulva,CTV3_Children
X78Xy,Sarcoma of vulva,CTV3_Children
X78Y1,Gestational choriocarcinoma,CTV3_Children
X78Y6,Carcinoma of prostate,CTV3_Children
X78YK,Carcinoma of glans penis,CTV3_Children
X78YP,Malignant tumour of skin of penis,CTV3_Children
X78YR,Carcinoma of foreskin,CTV3_Children
X78Yb,Regressed malignant testicular tumour,CTV3_Children
X78Yx,Clear cell carcinoma of kidney,CTV3_Children
X78Yy,Cystadenocarcinoma of kidney,CTV3_Children
X78Yz,Papillary cystadenocarcinoma of kidney,CTV3_Children
X78Z0,Sarcoma of kidney,CTV3_Children
X78ZS,Malignant tumour of trigone of bladder,QOF
X78Zc,Malignant tumour of urethral stump,CTV3_Children
X78Zq,Oligodendroglioma of brain,QOF
X78a4,Oligodendroglioma of spinal cord,QOF
X78aB,Pituitary carcinoma,CTV3_Children
X78aY,Malignant tumour of meninges,CTV3_Children
X78ac,Malignant tumour of olfactory tract,CTV3_Children
X78af,Malignant tumour of optic nerve and sheath,CTV3_Children
X78ag,Malignant tumour of optic nerve,CTV3Map_Code_And_Term
X78ah,Malignant astrocytoma of optic nerve,QOF
X78ai,Malignant tumour of optic nerve sheath,QOF
X78aj,Malignant meningioma of optic nerve sheath,QOF
X78ap,Malignant tumour of acoustic vestibular nerve,CTV3Map_Code_And_Term
X78as,Malignant tumour of spinal nerve and sheath,CTV3_Children
X78av,Malignant tumour of peripheral nerve,CTV3_Children
X78b0,Adenoid cystic carcinoma of lacrimal gland,CTV3_Children
X78b1,Adenocarcinoma of lacrimal gland,CTV3_Children
X78b2,Carcinoma in pleomorphic adenoma of lacrimal gland,CTV3_Children
X78b3,Mucoepidermoid tumour of lacrimal gland,CTV3_Children
X78b8,Liposarcoma of orbit,CTV3_Children
X78b9,Rhabdomyosarcoma of orbit,CTV3_Children
X78bA,Malignant haemangiopericytoma of orbit,CTV3_Children
X78bB,Malignant fibrous histiocytoma of orbit,CTV3_Children
X78bM,Squamous cell carcinoma of conjunctiva,CTV3_Children
X78bN,Malignant melanoma of conjunctiva,CTV3_Children
X78bU,Squamous cell carcinoma of cornea,CTV3_Children
X78bV,Malignant melanoma of cornea,CTV3_Children
X78bc,Malignant melanoma of iris,CTV3_Children
X78bj,Medulloepithelioma of ciliary body,QOF
X78bk,Malignant melanoma of ciliary body,CTV3_Children
X78bl,Adenocarcinoma of pigmented epithelium of ciliary body,CTV3_Children
X78bm,Adenocarcinoma of non-pigmented epithelium of ciliary body,CTV3_Children
X78bw,Malignant melanoma of choroid,CTV3_Children
X78cP,Follicular thyroid carcinoma,CTV3_Children
X78cQ,Papillary thyroid carcinoma,CTV3_Children
X78cR,Mixed follicular and papillary thyroid carcinoma,CTV3_Children
X78cS,Anaplastic thyroid carcinoma,CTV3_Children
X78cT,Medullary thyroid carcinoma,CTV3_Children
X78ca,Adrenal carcinoma,CTV3_Children
X78ci,Parathyroid carcinoma,CTV3_Children
X78dW,Malignant pinealoma,CTV3_Children
X78e9,Malignant tumour of unknown origin,CTV3Map_Code_And_Term
X78eB,Multiple malignancy,CTV3_Children
X78eE,Malignant tumour of head and neck,CTV3_Children
X78eH,Malignant tumour of face,CTV3_Children
X78eL,Malignant tumour of axilla,CTV3_Children
X78eV,Malignant tumour of upper limb,CTV3_Children
X78eY,Malignant tumour of lower limb,CTV3_Children
X78ef,Malignant tumour,CTV3Map_Code_And_Term
X78eg,Carcinoma of genitourinary organ,CTV3Map_Code_And_Term
X78eh,Sarcoma of bone and connective tissue,CTV3Map_Code_And_Term
X78ej,"Carcinoma of lip, oral cavity and pharynx",CTV3Map_Code_And_Term
X78ek,"Malignant tumour of oral cavity, lips, salivary glands",CTV3_Children
X78es,Malignant tumour of oral cavity,CTV3_Children
X78fC,Malignant tumour of salivary gland,CTV3_Children
X78fH,"Malignant tumour of ear, nose and throat",CTV3_Children
X78fI,Malignant tumour of nasal cavity and nasopharynx,CTV3_Children
X78fK,Malignant tumour of lateral nasal wall,CTV3_Children
X78fN,Malignant tumour of nasal sinuses,CTV3_Children
X78fO,Malignant tumour of pharynx,CTV3_Children
X78g0,Carcinoma of respiratory tract and intrathoracic organs,CTV3Map_Code_And_Term
X78g1,Malignant tumour of digestive organ,CTV3_Children
X78g2,"Malignant tumour of oesophagus, stomach and duodenum",CTV3_Children
X78g3,Carcinoma of oesophagus,CTV3_Children
X78gA,Carcinoma of stomach,CTV3_Children
X78gK,Malignant tumour of intestine,CTV3_Children
X78gL,Malignant tumour of small intestine,CTV3_Children
X78gM,Carcinoma of caecum,CTV3Map_Code_And_Term
X78gN,Malignant tumour of large intestine,CTV3_Children
X78gO,Adenocarcinoma of colon,CTV3_Children
X78gQ,Malignant tumour of anus and anal canal,CTV3_Children
X78gS,Squamous cell carcinoma of anal margin,CTV3_Children
X78gY,Carcinoma gallbladder,CTV3Map_Code_And_Term
X78ga,Carcinoma common bile duct,CTV3Map_Code_And_Term
X78gb,Malignant polyp of biliary tract,CTV3_Children
X78gc,Malignant tumour of exocrine pancreas,CTV3_Children
X78gd,Carcinoma of pancreas,CTV3_Children
X78gp,Malignant neoplasm of carpal bones,CTV3Map_Code_And_Term
X78gq,Malignant neoplasm of metacarpal bones,CTV3Map_Code_And_Term
X78gr,Malignant neoplasm of metacarpal bones of foot,CTV3_Children
X78h0,Malignant tumour of epidermal appendage,CTV3_Children
X78h1,Malignant neoplasm of sebaceous gland,CTV3Map_Code_And_Term
X78h7,Malignant neoplasm of sweat gland,CTV3Map_Code_And_Term
X78hq,Malignant tumour of mesothelial and soft tissue,CTV3_Children
X78i1,Malignant tumour of soft tissue of upper limb,CTV3_Children
X78i2,Malignant tumour of soft tissue of lower limb,CTV3_Children
X78iC,Malignant tumour of female genital organ,CTV3_Children
X78id,Malignant tumour of male genital organ,CTV3_Children
X78if,Malignant tumour of penis,CTV3_Children
X78it,Malignant tumour of urinary tract,CTV3_Children
X78iu,Malignant tumour of kidney,CTV3Map_Code_And_Term
X78j1,Carcinoma of bladder,CTV3_Children
X78j2,Transitional cell carcinoma of bladder,CTV3_Children
X78j3,Adenocarcinoma of bladder,CTV3_Children
X78j4,Squamous cell carcinoma of bladder,CTV3_Children
X78j7,Malignant tumour of nervous system,CTV3_Children
X78jJ,Malignant tumour of pituitary and hypothalamus,CTV3_Children
X78je,Kaposi's sarcoma of conjunctiva,CTV3_Children
X78ji,Kaposi's sarcoma of cornea,CTV3_Children
X78jy,Malignant tumour of endocrine gland,CTV3_Children
X78kS,Secondary carcinoma of respiratory and/or digestive systems,CTV3_Children
X78kT,Metastasis to respiratory and intrathoracic organ,CTV3_Children
X78kU,Metastasis to trachea,CTV3_Children
X78kV,Metastasis to bronchus,CTV3_Children
X78kX,Secondary lymphangitic carcinoma,CTV3_Children
X78kY,Lymphangitis carcinomatosa,CTV3_Children
X78kZ,Metastasis to heart,CTV3_Children
X78ka,Metastasis to thymus,CTV3_Children
X78kb,Metastasis to gastrointestinal tract,CTV3_Children
X78kc,Metastasis to small intestine,CTV3_Children
X78kd,Metastasis to pancreas,CTV3_Children
X78ke,Metastasis to spleen,CTV3_Children
X78kf,Metastasis to bone marrow,CTV3_Children
X78kg,Metastasis to soft tissue,CTV3_Children
X78kh,Malignant infiltration of muscle,CTV3_Children
X78kk,Carcinomatosis of peritoneal cavity,CTV3_Children
X78kl,Metastasis to omentum,CTV3_Children
X78kn,Metastasis to female genital organ,CTV3_Children
X78kp,Metastasis to male genital organ,CTV3_Children
X78kq,Metastasis to scrotum,CTV3_Children
X78kr,Metastasis to spermatic cord,CTV3_Children
X78ks,Metastasis to urinary tract,CTV3_Children
X78kv,Metastasis to renal pelvis,CTV3_Children
X78kw,Metastasis to nervous system and eye,CTV3_Children
X78kx,Metastasis to nervous system,CTV3_Children
X78ky,Metastasis to pituitary,CTV3_Children
X78kz,Metastasis to optic nerve,CTV3_Children
X78l0,Metastasis to peripheral nerve,CTV3_Children
X78l1,Metastasis to eye,CTV3_Children
X78l2,Metastasis to orbit,CTV3_Children
X78l3,Metastasis to choroid,CTV3_Children
X78l4,Metastasis to endocrine organ,CTV3_Children
X78l5,Metastasis to thyroid,CTV3_Children
X78l7,Secondary carcinoma of other specified sites,CTV3_Children
X78l8,Local tumour spread,CTV3_Children
X78lA,Malignant infiltration of peripheral nerve,CTV3_Children
X78lB,Malignant infiltration of peripheral nerve plexus,CTV3_Children
X78qc,Localised malignant reticulohistiocytoma,QOF
XC0dw,Malignant disease,QOF
XE1Kp,Meckel's diverticulum,CTV3Map_Code_And_Term
XE1vP,Malignant neoplasm of digestive organs and peritoneum,CTV3Map_Code_And_Term
XE1vQ,Malignant neoplasm of oesophagus NOS,CTV3Map_Code_And_Term
XE1vR,Malignant tumour of stomach,CTV3Map_Code_And_Term
XE1vS,Malignant tumour of lesser curve of stomach,CTV3_Children
XE1vT,Malignant tumour of greater curve of stomach,CTV3_Children
XE1vU,Malignant tumour of caecum,CTV3Map_Code_And_Term
XE1vV,Malignant neoplasm of colon NOS,CTV3Map_Code_And_Term
XE1vW,Malignant tumour of rectum,CTV3Map_Code_And_Term
XE1vX,Malignant tumour of anal canal,CTV3Map_Code_And_Term
XE1vY,Malignant tumour of gallbladder,CTV3Map_Code_And_Term
XE1vZ,Malignant tumour of respiratory and intrathoracic organ,CTV3Map_Code_And_Term
XE1va,Malignant tumour of middle ear and mastoid,CTV3_Children
XE1vd,Malignant tumour of bone and articular cartilage,CTV3Map_Code_And_Term
XE1ve,Malignant neoplasm of hand bones,CTV3Map_Code_And_Term
XE1vf,Malignant neoplasm of short bones of leg,CTV3Map_Code_And_Term
XE1vg,Malignant neoplasm of soft tissue,CTV3_Children
XE1vi,Malignant tumour of cervix,CTV3Map_Code_And_Term
XE1vj,Malignant neoplasm of vulva unspecified,CTV3Map_Code_And_Term
XE1vk,Malignant neoplasm of testis NOS,CTV3Map_Code_And_Term
XE1vl,Malignant tumour of adrenal gland,CTV3Map_Code_And_Term
XE1vm,Secondary malig neop of respiratory and digestive systems,CTV3_Children
XE1vn,Disseminated malignancy NOS,CTV3Map_Code_Only
XE1wT,Adenoid cystic carcinoma,CTV3Map_Code_And_Term
XE1wX,[M]Malignant melanoma NOS,CTV3Map_Code_And_Term
XE1wY,[M]Osteomas and osteosarcomas,CTV3Map_Code_And_Term
XE1wZ,[M]Adamantinoma of long bones,CTV3Map_Code_And_Term
XE1wa,Malignant glioma,CTV3Map_Code_And_Term
XE1wb,[M]Glioblastoma NOS,CTV3Map_Code_And_Term
XE1wc,[M]Neuroblastoma NOS,CTV3Map_Code_And_Term
XE1wg,[X]Mesothelioma of other sites,CTV3Map_Code_And_Term
XE1wj,Malignant neoplasms (& carcinoma),CTV3_Children
XE1wl,"(Ca lip, oral, pharynx) or (oral carcinomas)",CTV3_Children
XE1wp,Tongue carcinoma,CTV3_Children
XE1wr,Ca major saliv gland) or (carc: [parotid][subling][submand]),CTV3_Children
XE1wt,"(Ca gum, + rest of mouth) or (carc: [cheek][mouth][palate])",CTV3_Children
XE1wv,(Ca oro/naso/hypopharynx) or (carc: [pharynx] or [tonsil]),CTV3_Children
XE1wx,"Ca lip, oral, pharynx NOS",CTV3_Children
XE1wz,Ca upper third oesophagus,CTV3_Children
XE1x1,Ca middle third oesophagus,CTV3_Children
XE1x3,Ca lower third oesophagus,CTV3_Children
XE1x5,Ca oesophagus NOS,CTV3_Children
XE1x7,Ca cardia - stomach,CTV3_Children
XE1x9,Ca pylorus - stomach,CTV3_Children
XE1xB,Ca fundus - stomach,CTV3_Children
XE1xD,Ca Body - stomach,CTV3_Children
XE1xF,Ca lesser curvature - stomach,CTV3_Children
XE1xH,Ca greater curvature - stomach,CTV3_Children
XE1xJ,Ca stomach NOS,CTV3_Children
XE1xL,Carcinoma of colon,CTV3_Children
XE1xN,Ca hepatic flexure - colon,CTV3_Children
XE1xP,Ca transverse colon,CTV3_Children
XE1xR,Ca descending colon,CTV3_Children
XE1xT,Ca sigmoid colon,CTV3_Children
XE1xV,(Ca caecum) or (caecum carcinoma),CTV3_Children
XE1xX,Ca ascending colon,CTV3_Children
XE1xZ,Ca splenic flexure - colon,CTV3_Children
XE1xb,(Ca appendix) or (appendix carcinoma),CTV3_Children
XE1xd,Ca colon NOS,CTV3_Children
XE1xf,Ca rectum with Ca anus,CTV3_Children
XE1xh,Carcinoma of the rectosigmoid junction,CTV3_Children
XE1xj,(Ca rectum) or (rectum carcinoma),CTV3_Children
XE1xl,(Ca anus) or (anus carcinoma),CTV3_Children
XE1xp,Ca liver - primary,CTV3_Children
XE1xr,Ca intrahepatic bile ducts,CTV3_Children
XE1xt,Gallbladder Ca,CTV3_Children
XE1xv,Ca extrahepatic bile ducts,CTV3_Children
XE1xx,Ca liver/biliary system NOS,CTV3_Children
XE1xz,Ca head of pancreas,CTV3_Children
XE1y1,Ca body of pancreas,CTV3_Children
XE1y3,Ca tail of pancreas,CTV3_Children
XE1y5,Ca pancreas NOS,CTV3_Children
XE1y7,Ca larynx - glottis,CTV3_Children
XE1y9,Ca larynx - supraglottis,CTV3_Children
XE1yB,Ca larynx - subglottis,CTV3_Children
XE1yD,Ca larynx - NOS,CTV3_Children
XE1yT,(Ca bone/artic cart) or (bone carc) or (sarc bone/art cart),CTV3_Children
XE1yV,Ca skull/face/jaw bone,CTV3_Children
XE1yX,(Ca vertebral column) or (spine carcinoma),CTV3_Children
XE1yZ,Ca ribs/sternum/clavicle,CTV3_Children
XE1yb,Ca upper limb bones/scapula,CTV3_Children
XE1yd,Ca pelvic bones/sacrum/coccyx,CTV3_Children
XE1yf,Ca lower limb bones,CTV3_Children
XE1yh,Ca bone/joint cartilage NOS,CTV3_Children
XE1yj,Melanoma: [skin] or [malignant],CTV3_Children
XE1yl,Malignant melanoma of head and neck,CTV3_Children
XE1yn,Malignant melanoma of trunk,CTV3_Children
XE1yp,Malignant melanoma of upper limb,CTV3_Children
XE1yr,Malignant melanoma of lower limb,CTV3_Children
XE1z9,"Ca breast-upper,inner quadrant",CTV3_Children
XE1zB,"Ca breast-lower,inner quadrant",CTV3_Children
XE1zD,"Ca breast-upper,outer quadrant",CTV3_Children
XE1zF,"Ca breast-lower,outer quadrant",CTV3_Children
XE1zH,Ca breast - axillary tail,CTV3_Children
XE1zJ,Ca breast - male,CTV3_Children
